Status,Class,Type,Original Price,Price,Address,Address Lot/Unit,District,List Date,Price Date,Days On Market,City,State,Zip,Picture Count,MLS Number,Contract Date,Closing Date,Hotsheet Date
ACTIVE,Residential,Single Family,2600000,2400000,1815 & 1827 E Vineyard St,,Wailuku,8/22/2023,2/2/2024,294,Wailuku,HI,96793,22,399603,,,2/2/2024
ACTIVE,Residential,Single Family,2600000,2400000,1815 & 1827 E Vineyard St,,Wailuku,8/22/2023,2/2/2024,294,Wailuku,HI,96793,22,399603,,,2/2/2024
ACTIVE,Residential,Single Family,2600000,2400000,1815 & 1827 E Vineyard St,,Wailuku,8/22/2023,2/2/2024,294,Wailuku,HI,96793,22,399603,,,2/2/2024
ACTIVE,Vacant Land,Vacant Land,2399000,1990000,16 WAIPUILANI Rd,,Kihei,10/4/2023,2/2/2024,251,Kihei,HI,96753,8,399934,,,2/2/2024
ACTIVE,Vacant Land,Vacant Land,2399000,1990000,16 WAIPUILANI Rd,,Kihei,10/4/2023,2/2/2024,251,Kihei,HI,96753,8,399934,,,2/2/2024
ACTIVE,Vacant Land,Vacant Land,2399000,1990000,16 WAIPUILANI Rd,,Kihei,10/4/2023,2/2/2024,251,Kihei,HI,96753,8,399934,,,2/2/2024
ACTIVE,Condominium,Condo,2289000,2289000,3300 Wailea Alanui Dr,1E,Wailea/Makena,2/2/2024,2/2/2024,130,Kihei,HI,96753,44,401062,,,2/2/2024
ACTIVE,Rental-Long Term,House,50000,49000,0 Hale Hookipa Way,,Wailea/Makena,2/2/2024,3/30/2024,130,Kihei,HI,96753,26,401064,,,2/2/2024
ACTIVE,Condominium,Condo,7900000,7900000,3800 WAILEA ALANUI Blvd,209,Wailea/Makena,2/2/2024,2/2/2024,130,Kihei,HI,96753,50,401058,,,2/2/2024
ACTIVE,Condominium,Condo,725000,725000,2531 S Kihei Rd,D101,Kihei,2/2/2024,2/2/2024,130,Kihei,HI,96753,24,401054,,,2/2/2024
CANCELED,Residential,SF w/Det Ohana or Cottage,12600000,9800000,29 Kolonahe Pl,,Kula/Ulupalakua/Kanaio,6/16/2023,10/11/2023,231,Kula,HI,96790,50,399133,,,2/2/2024
CANCELED,Residential,SF w/Det Ohana or Cottage,12600000,9800000,29 Kolonahe Pl,,Kula/Ulupalakua/Kanaio,6/16/2023,10/11/2023,231,Kula,HI,96790,50,399133,,,2/2/2024
CANCELED,Residential,Single Family,33000000,33000000,9 Bay Dr,,Kapalua,1/12/2024,1/12/2024,21,Lahaina,HI,96761-0000,50,400838,,,2/2/2024
SOLD,Residential,Single Family,1199000,975000,2556 Alohia Pl,,Haiku,9/15/2023,2/2/2024,140,Haiku,HI,96708,38,399787,12/4/2023,2/2/2024,2/2/2024
SOLD,Residential,Single Family,1199000,975000,2556 Alohia Pl,,Haiku,9/15/2023,2/2/2024,140,Haiku,HI,96708,38,399787,12/4/2023,2/2/2024,2/2/2024
SOLD,Residential,Single Family,1199000,975000,2556 Alohia Pl,,Haiku,9/15/2023,2/2/2024,140,Haiku,HI,96708,38,399787,12/4/2023,2/2/2024,2/2/2024
SOLD,Residential,Single Family,1199000,975000,2556 Alohia Pl,,Haiku,9/15/2023,2/2/2024,140,Haiku,HI,96708,38,399787,12/4/2023,2/2/2024,2/2/2024
SOLD,Residential,Single Family,1199000,975000,2556 Alohia Pl,,Haiku,9/15/2023,2/2/2024,140,Haiku,HI,96708,38,399787,12/4/2023,2/2/2024,2/2/2024
SOLD,Residential,Single Family,1280000,1200000,19 Hooiki St,,Kihei,10/5/2023,2/2/2024,120,Kihei,HI,96753,35,399942,1/1/2024,2/2/2024,2/2/2024
SOLD,Residential,Single Family,1280000,1200000,19 Hooiki St,,Kihei,10/5/2023,2/2/2024,120,Kihei,HI,96753,35,399942,1/1/2024,2/2/2024,2/2/2024
SOLD,Residential,Single Family,1280000,1200000,19 Hooiki St,,Kihei,10/5/2023,2/2/2024,120,Kihei,HI,96753,35,399942,1/1/2024,2/2/2024,2/2/2024
SOLD,Residential,Single Family,1280000,1200000,19 Hooiki St,,Kihei,10/5/2023,2/2/2024,120,Kihei,HI,96753,35,399942,1/1/2024,2/2/2024,2/2/2024
SOLD,Residential,Single Family,1250000,1150000,36 Waihili Pl,,Kihei,10/23/2023,2/2/2024,102,Kihei,HI,96753,31,400072,12/20/2023,2/2/2024,2/2/2024
SOLD,Residential,Single Family,1250000,1150000,36 Waihili Pl,,Kihei,10/23/2023,2/2/2024,102,Kihei,HI,96753,31,400072,12/20/2023,2/2/2024,2/2/2024
SOLD,Residential,Single Family,1250000,1150000,36 Waihili Pl,,Kihei,10/23/2023,2/2/2024,102,Kihei,HI,96753,31,400072,12/20/2023,2/2/2024,2/2/2024
SOLD,Vacant Land,Vacant Land,7200000,7200000,421 Lanipaina St,2-CC/11,Wailea/Makena,11/1/2023,2/2/2024,93,Kihei,HI,96753,1,401060,11/2/2023,2/2/2024,2/2/2024
SOLD,Residential,SF w/Det Ohana or Cottage,1695000,1450000,77 KAHOEA Pl,,Kula/Ulupalakua/Kanaio,11/10/2023,2/2/2024,84,Kula,HI,96790,44,400211,1/13/2024,2/2/2024,2/2/2024
SOLD,Residential,SF w/Det Ohana or Cottage,1695000,1450000,77 KAHOEA Pl,,Kula/Ulupalakua/Kanaio,11/10/2023,2/2/2024,84,Kula,HI,96790,44,400211,1/13/2024,2/2/2024,2/2/2024
SOLD,Residential,SF w/Det Ohana or Cottage,1695000,1450000,77 KAHOEA Pl,,Kula/Ulupalakua/Kanaio,11/10/2023,2/2/2024,84,Kula,HI,96790,44,400211,1/13/2024,2/2/2024,2/2/2024
SOLD,Residential,SF w/Det Ohana or Cottage,1695000,1450000,77 KAHOEA Pl,,Kula/Ulupalakua/Kanaio,11/10/2023,2/2/2024,84,Kula,HI,96790,44,400211,1/13/2024,2/2/2024,2/2/2024
SOLD,Residential,SF w/Det Ohana or Cottage,1700000,1700000,4056 Mahinahina Pl,,Napili/Kahana/Honokowai,11/20/2023,11/20/2023,72,Lahaina,HI,96761,37,400307,11/27/2023,1/31/2024,2/2/2024
SOLD,Residential,SF w/Det Ohana or Cottage,1700000,1700000,4056 Mahinahina Pl,,Napili/Kahana/Honokowai,11/20/2023,11/20/2023,72,Lahaina,HI,96761,37,400307,11/27/2023,1/31/2024,2/2/2024
SOLD,Condominium,Condo,659000,645000,140 UWAPO Rd,37-105,Kihei,11/21/2023,2/2/2024,73,Kihei,HI,96753,28,400312,1/3/2024,2/2/2024,2/2/2024
SOLD,Condominium,Condo,659000,645000,140 UWAPO Rd,37-105,Kihei,11/21/2023,2/2/2024,73,Kihei,HI,96753,28,400312,1/3/2024,2/2/2024,2/2/2024
SOLD,Condominium,Condo,659000,645000,140 UWAPO Rd,37-105,Kihei,11/21/2023,2/2/2024,73,Kihei,HI,96753,28,400312,1/3/2024,2/2/2024,2/2/2024
SOLD,Condominium,Condo,659000,645000,140 UWAPO Rd,37-105,Kihei,11/21/2023,2/2/2024,73,Kihei,HI,96753,28,400312,1/3/2024,2/2/2024,2/2/2024
SOLD,Condominium,Condo,659000,645000,140 UWAPO Rd,37-105,Kihei,11/21/2023,2/2/2024,73,Kihei,HI,96753,28,400312,1/3/2024,2/2/2024,2/2/2024
SOLD,Residential,Single Family,1025000,1025000,49 Meheu Cir,,Kahului,12/13/2023,12/13/2023,51,Kahului,HI,96732,4,400537,12/19/2023,2/2/2024,2/2/2024
SOLD,Residential,Single Family,1025000,1025000,49 Meheu Cir,,Kahului,12/13/2023,12/13/2023,51,Kahului,HI,96732,4,400537,12/19/2023,2/2/2024,2/2/2024
SOLD,Residential,Single Family,1025000,1025000,49 Meheu Cir,,Kahului,12/13/2023,12/13/2023,51,Kahului,HI,96732,4,400537,12/19/2023,2/2/2024,2/2/2024
SOLD,Condominium,Condo,529900,540498,160 KEONEKAI Rd,14-202,Kihei,12/23/2023,2/2/2024,41,Kihei,HI,96753,26,400653,1/10/2024,2/2/2024,2/2/2024
SOLD,Condominium,Condo,529900,540498,160 KEONEKAI Rd,14-202,Kihei,12/23/2023,2/2/2024,41,Kihei,HI,96753,26,400653,1/10/2024,2/2/2024,2/2/2024
SOLD,Condominium,Condo,529900,540498,160 KEONEKAI Rd,14-202,Kihei,12/23/2023,2/2/2024,41,Kihei,HI,96753,26,400653,1/10/2024,2/2/2024,2/2/2024
SOLD,Condominium,Condo,529900,540498,160 KEONEKAI Rd,14-202,Kihei,12/23/2023,2/2/2024,41,Kihei,HI,96753,26,400653,1/10/2024,2/2/2024,2/2/2024
SOLD,Condominium,Condo,529900,540498,160 KEONEKAI Rd,14-202,Kihei,12/23/2023,2/2/2024,41,Kihei,HI,96753,26,400653,1/10/2024,2/2/2024,2/2/2024
SOLD,Condominium,Condo,529900,540498,160 KEONEKAI Rd,14-202,Kihei,12/23/2023,2/2/2024,41,Kihei,HI,96753,26,400653,1/10/2024,2/2/2024,2/2/2024
SOLD,Condominium,Condo,529900,540498,160 KEONEKAI Rd,14-202,Kihei,12/23/2023,2/2/2024,41,Kihei,HI,96753,26,400653,1/10/2024,2/2/2024,2/2/2024
SOLD,Condominium,Condo,529900,540498,160 KEONEKAI Rd,14-202,Kihei,12/23/2023,2/2/2024,41,Kihei,HI,96753,26,400653,1/10/2024,2/2/2024,2/2/2024
SOLD,Condominium,Condo,299000,291000,471 Liholiho St,23,Wailuku,1/2/2024,2/2/2024,31,Wailuku,HI,96793,7,400729,1/6/2024,2/2/2024,2/2/2024
SOLD,Condominium,Condo,299000,291000,471 Liholiho St,23,Wailuku,1/2/2024,2/2/2024,31,Wailuku,HI,96793,7,400729,1/6/2024,2/2/2024,2/2/2024
SOLD,Condominium,Condo,299000,291000,471 Liholiho St,23,Wailuku,1/2/2024,2/2/2024,31,Wailuku,HI,96793,7,400729,1/6/2024,2/2/2024,2/2/2024
ACTIVE,Condominium,Condo,1169000,1169000,2777 S Kihei Rd,D102,Kihei,2/3/2024,2/3/2024,129,Kihei,HI,96753,40,401072,,,2/3/2024
SOLD,Vacant Land,Vacant Land,8500000,8500000,194 Honohono Pl,2-EE/22,Wailea/Makena,10/31/2023,2/3/2024,94,Kihei,HI,96753,1,401074,10/31/2023,2/2/2024,2/3/2024
PENDING - DO NOT SHOW,Residential,Single Family,575000,725000,146 KEANUHEA St,,Kula/Ulupalakua/Kanaio,5/3/2023,1/18/2024,366,Kula,HI,96790,16,398788,2/3/2024,,2/4/2024
PENDING - DO NOT SHOW,Residential,Single Family,575000,725000,146 KEANUHEA St,,Kula/Ulupalakua/Kanaio,5/3/2023,1/18/2024,366,Kula,HI,96790,16,398788,2/3/2024,,2/4/2024
PENDING - DO NOT SHOW,Residential,Single Family,575000,725000,146 KEANUHEA St,,Kula/Ulupalakua/Kanaio,5/3/2023,1/18/2024,366,Kula,HI,96790,16,398788,2/3/2024,,2/4/2024
ACTIVE,Commercial,Commercial-Lease Unit,4500,4500,40 Kupuohi St,104,Lahaina,2/5/2024,2/5/2024,127,Lahaina,HI,96761,8,401085,,,2/5/2024
ACTIVE,Residential,Single Family,1399000,1399000,83 Waiapo St,,Kihei,2/5/2024,2/5/2024,127,Kihei,HI,96753,36,401092,,,2/5/2024
CANCELED,Condominium,Condo,650000,650000,938 S Kihei Rd,102,Kihei,12/18/2023,12/18/2023,49,Kihei,HI,96753,32,400589,,,2/5/2024
CANCELED,Rental-Long Term,House,3500,3500,369 Lono Ave,A,Kahului,1/18/2024,1/18/2024,18,Kahului,HI,96732,7,400907,,,2/5/2024
SOLD,Vacant Land,Vacant Land,800000,775000,0 Ulupalakua Rd,,Kula/Ulupalakua/Kanaio,10/25/2023,2/5/2024,103,Kula,HI,96790,3,400117,12/19/2023,2/5/2024,2/5/2024
SOLD,Vacant Land,Vacant Land,800000,775000,0 Ulupalakua Rd,,Kula/Ulupalakua/Kanaio,10/25/2023,2/5/2024,103,Kula,HI,96790,3,400117,12/19/2023,2/5/2024,2/5/2024
SOLD,Vacant Land,Vacant Land,800000,775000,0 Ulupalakua Rd,,Kula/Ulupalakua/Kanaio,10/25/2023,2/5/2024,103,Kula,HI,96790,3,400117,12/19/2023,2/5/2024,2/5/2024
SOLD,Vacant Land,Vacant Land,800000,775000,0 Ulupalakua Rd,,Kula/Ulupalakua/Kanaio,10/25/2023,2/5/2024,103,Kula,HI,96790,3,400117,12/19/2023,2/5/2024,2/5/2024
SOLD,Vacant Land,Vacant Land,800000,775000,0 Ulupalakua Rd,,Kula/Ulupalakua/Kanaio,10/25/2023,2/5/2024,103,Kula,HI,96790,3,400117,12/19/2023,2/5/2024,2/5/2024
SOLD,Vacant Land,Vacant Land,800000,775000,0 Ulupalakua Rd,,Kula/Ulupalakua/Kanaio,10/25/2023,2/5/2024,103,Kula,HI,96790,3,400117,12/19/2023,2/5/2024,2/5/2024
SOLD,Residential,Single Family,4150000,3765000,340 Pualoa Nani Pl,,Wailea/Makena,10/27/2023,2/5/2024,101,Kihei,HI,96753,50,400102,1/6/2024,2/5/2024,2/5/2024
SOLD,Residential,Single Family,4150000,3765000,340 Pualoa Nani Pl,,Wailea/Makena,10/27/2023,2/5/2024,101,Kihei,HI,96753,50,400102,1/6/2024,2/5/2024,2/5/2024
SOLD,Residential,Single Family,4150000,3765000,340 Pualoa Nani Pl,,Wailea/Makena,10/27/2023,2/5/2024,101,Kihei,HI,96753,50,400102,1/6/2024,2/5/2024,2/5/2024
SOLD,Condominium,Condo,800000,800000,2141 Awihi Pl,7,Kihei,12/14/2023,2/5/2024,53,Kihei,HI,96753,1,401097,12/14/2023,2/5/2024,2/5/2024
SOLD,Residential,Single Family,850000,840000,280 Moike Pl,,Kahului,12/20/2023,2/5/2024,47,Kahului,HI,96732,36,400614,1/6/2024,2/5/2024,2/5/2024
SOLD,Residential,Single Family,850000,840000,280 Moike Pl,,Kahului,12/20/2023,2/5/2024,47,Kahului,HI,96732,36,400614,1/6/2024,2/5/2024,2/5/2024
SOLD,Residential,Single Family,850000,840000,280 Moike Pl,,Kahului,12/20/2023,2/5/2024,47,Kahului,HI,96732,36,400614,1/6/2024,2/5/2024,2/5/2024
SOLD,Residential,Single Family,850000,840000,280 Moike Pl,,Kahului,12/20/2023,2/5/2024,47,Kahului,HI,96732,36,400614,1/6/2024,2/5/2024,2/5/2024
ACTIVE,Condominium,Condo,350444,350444,100 Lio Place 100 Lio Place Pl,T3,Molokai,2/5/2024,2/6/2024,127,Maunaloa,HI,96770-0000,20,401100,,,2/6/2024
ACTIVE,Condominium,Condo,465000,465000,100 Lio Pl,N-1,Molokai,2/6/2024,2/6/2024,126,Maunaloa,HI,96770,31,401108,,,2/6/2024
ACTIVE,Vacant Land,Vacant Land,2000000,2000000,0 Pauwela Lighthouse Rd,3,Haiku,2/6/2024,2/6/2024,126,Haiku,HI,96708,18,401113,,,2/6/2024
ACTIVE,Condominium,Condo,1750000,1750000,2777 S Kihei Rd,L-205,Kihei,2/6/2024,2/6/2024,126,Kihei,HI,96753,30,401104,,,2/6/2024
CANCELED,Residential,Single Family,1995000,1995000,590 E Kuiaha Rd,,Haiku,9/2/2023,9/2/2023,157,Haiku,HI,96708,43,399683,,,2/6/2024
SOLD,Condominium,Condo,95000,95000,760 Wainee St,D224,Lahaina,10/18/2023,2/6/2024,111,Lahaina,HI,96761,1,401111,10/18/2023,2/6/2024,2/6/2024
SOLD,Vacant Land,Vacant Land,11700000,11700000,124 Ko Honuaula Pl,2-F/13,Wailea/Makena,11/1/2023,2/6/2024,97,Kihei,HI,96753,1,401106,11/1/2023,2/6/2024,2/6/2024
SOLD,Vacant Land,Vacant Land,3750000,3750000,41 Honohono St,2-II/7,Wailea/Makena,11/21/2023,2/6/2024,77,Kihei,HI,96753,1,401105,11/21/2023,2/6/2024,2/6/2024
SOLD,Condominium,Condo,599000,580000,3 Koiula Ln,134,Kahului,11/22/2023,12/12/2023,76,Kahului,HI,96732,30,400323,12/23/2023,2/6/2024,2/6/2024
SOLD,Condominium,Condo,599000,580000,3 Koiula Ln,134,Kahului,11/22/2023,12/12/2023,76,Kahului,HI,96732,30,400323,12/23/2023,2/6/2024,2/6/2024
SOLD,Condominium,Condo,599000,580000,3 Koiula Ln,134,Kahului,11/22/2023,12/12/2023,76,Kahului,HI,96732,30,400323,12/23/2023,2/6/2024,2/6/2024
SOLD,Condominium,Condo,599000,580000,3 Koiula Ln,134,Kahului,11/22/2023,12/12/2023,76,Kahului,HI,96732,30,400323,12/23/2023,2/6/2024,2/6/2024
SOLD,Residential,Single Family,1950000,1930000,21 Waikai St,,Wailea/Makena,11/27/2023,2/6/2024,71,Kihei,HI,96753,34,400357,1/16/2024,2/6/2024,2/6/2024
SOLD,Residential,Single Family,1950000,1930000,21 Waikai St,,Wailea/Makena,11/27/2023,2/6/2024,71,Kihei,HI,96753,34,400357,1/16/2024,2/6/2024,2/6/2024
SOLD,Residential,Single Family,1950000,1930000,21 Waikai St,,Wailea/Makena,11/27/2023,2/6/2024,71,Kihei,HI,96753,34,400357,1/16/2024,2/6/2024,2/6/2024
SOLD,Residential,Single Family,1950000,1930000,21 Waikai St,,Wailea/Makena,11/27/2023,2/6/2024,71,Kihei,HI,96753,34,400357,1/16/2024,2/6/2024,2/6/2024
SOLD,Residential,Single Family,1950000,1930000,21 Waikai St,,Wailea/Makena,11/27/2023,2/6/2024,71,Kihei,HI,96753,34,400357,1/16/2024,2/6/2024,2/6/2024
SOLD,Residential,Single Family,1950000,1930000,21 Waikai St,,Wailea/Makena,11/27/2023,2/6/2024,71,Kihei,HI,96753,34,400357,1/16/2024,2/6/2024,2/6/2024
SOLD,Residential,Single Family,1950000,1930000,21 Waikai St,,Wailea/Makena,11/27/2023,2/6/2024,71,Kihei,HI,96753,34,400357,1/16/2024,2/6/2024,2/6/2024
SOLD,Residential,Single Family,1950000,1930000,21 Waikai St,,Wailea/Makena,11/27/2023,2/6/2024,71,Kihei,HI,96753,34,400357,1/16/2024,2/6/2024,2/6/2024
SOLD,Condominium,Condo,470000,480000,1002 S KIHEI Rd,105,Kihei,1/2/2024,2/6/2024,35,Kihei,HI,96753,29,400741,1/5/2024,2/6/2024,2/6/2024
SOLD,Condominium,Condo,470000,480000,1002 S KIHEI Rd,105,Kihei,1/2/2024,2/6/2024,35,Kihei,HI,96753,29,400741,1/5/2024,2/6/2024,2/6/2024
ACTIVE,Condominium,Condo,285000,250000,1000 Kamehameha V Hwy,A212,Molokai,7/27/2023,1/12/2024,320,Kaunakakai,HI,96748,17,399457,,,2/7/2024
ACTIVE,Condominium,Condo,285000,250000,1000 Kamehameha V Hwy,A212,Molokai,7/27/2023,1/12/2024,320,Kaunakakai,HI,96748,17,399457,,,2/7/2024
ACTIVE,Condominium,Condo,285000,250000,1000 Kamehameha V Hwy,A212,Molokai,7/27/2023,1/12/2024,320,Kaunakakai,HI,96748,17,399457,,,2/7/2024
ACTIVE,Condominium,Condo,285000,250000,1000 Kamehameha V Hwy,A212,Molokai,7/27/2023,1/12/2024,320,Kaunakakai,HI,96748,17,399457,,,2/7/2024
ACTIVE,Condominium,Condo,285000,250000,1000 Kamehameha V Hwy,A212,Molokai,7/27/2023,1/12/2024,320,Kaunakakai,HI,96748,17,399457,,,2/7/2024
ACTIVE,Residential,Single Family,4350000,3950000,3378 E Lani Ikena Way,,Wailea/Makena,1/8/2024,2/7/2024,155,Kihei,HI,96753,10,400797,,,2/7/2024
ACTIVE,Residential,Single Family,4350000,3950000,3378 E Lani Ikena Way,,Wailea/Makena,1/8/2024,2/7/2024,155,Kihei,HI,96753,10,400797,,,2/7/2024
ACTIVE,Vacant Land,Vacant Land,2000000,2000000,Kamehameiki Rd,,Kula/Ulupalakua/Kanaio,2/6/2024,2/7/2024,126,Kula,HI,96790,15,401118,,,2/7/2024
ACTIVE,Residential,Single Family,4200000,4200000,15 E Huapala St,A,Lahaina,2/6/2024,2/7/2024,126,Lahaina,HI,96761,39,401126,,,2/7/2024
CANCELED,Condominium,Condo,875000,875000,4471 Lower Honoapiilani Rd,414,Napili/Kahana/Honokowai,10/9/2023,10/9/2023,121,Lahaina,HI,96761,28,399961,,,2/7/2024
EXPIRED,Condominium,Condo,850000,850000,4365 LOWER HONOAPIILANI Rd,115,Napili/Kahana/Honokowai,8/6/2023,8/6/2023,185,Lahaina,HI,96761-9205,17,399520,,,2/7/2024
SOLD,Residential,Single Family w/Att Ohana,1199999,1150000,709 Pona Way,,Kahului,10/5/2023,2/7/2024,125,Kahului,HI,96732,28,399936,1/5/2024,2/7/2024,2/7/2024
SOLD,Residential,Single Family w/Att Ohana,1199999,1150000,709 Pona Way,,Kahului,10/5/2023,2/7/2024,125,Kahului,HI,96732,28,399936,1/5/2024,2/7/2024,2/7/2024
SOLD,Residential,Single Family w/Att Ohana,1199999,1150000,709 Pona Way,,Kahului,10/5/2023,2/7/2024,125,Kahului,HI,96732,28,399936,1/5/2024,2/7/2024,2/7/2024
SOLD,Residential,Single Family w/Att Ohana,1199999,1150000,709 Pona Way,,Kahului,10/5/2023,2/7/2024,125,Kahului,HI,96732,28,399936,1/5/2024,2/7/2024,2/7/2024
SOLD,Residential,Single Family w/Att Ohana,1199999,1150000,709 Pona Way,,Kahului,10/5/2023,2/7/2024,125,Kahului,HI,96732,28,399936,1/5/2024,2/7/2024,2/7/2024
SOLD,Residential,Single Family w/Att Ohana,1199999,1150000,709 Pona Way,,Kahului,10/5/2023,2/7/2024,125,Kahului,HI,96732,28,399936,1/5/2024,2/7/2024,2/7/2024
SOLD,Condominium,Condo,745000,699000,2124 AWIHI Pl,315,Kihei,10/10/2023,2/7/2024,119,Kihei,HI,96753,24,399971,1/19/2024,2/6/2024,2/7/2024
SOLD,Condominium,Condo,745000,699000,2124 AWIHI Pl,315,Kihei,10/10/2023,2/7/2024,119,Kihei,HI,96753,24,399971,1/19/2024,2/6/2024,2/7/2024
SOLD,Condominium,Condo,745000,699000,2124 AWIHI Pl,315,Kihei,10/10/2023,2/7/2024,119,Kihei,HI,96753,24,399971,1/19/2024,2/6/2024,2/7/2024
SOLD,Condominium,Condo,745000,699000,2124 AWIHI Pl,315,Kihei,10/10/2023,2/7/2024,119,Kihei,HI,96753,24,399971,1/19/2024,2/6/2024,2/7/2024
SOLD,Condominium,Condo,745000,699000,2124 AWIHI Pl,315,Kihei,10/10/2023,2/7/2024,119,Kihei,HI,96753,24,399971,1/19/2024,2/6/2024,2/7/2024
SOLD,Vacant Land,Vacant Land,4400000,4400000,168 Lanipaina Pl,2-C/4,Wailea/Makena,10/31/2023,2/7/2024,99,Kihei,HI,96753,1,401121,10/31/2023,2/7/2024,2/7/2024
SOLD,Vacant Land,Vacant Land,5125000,5125000,31 Ko Honuaula Pl,2-N/24,Wailea/Makena,10/31/2023,2/7/2024,99,Kihei,HI,96753,1,401122,10/31/2023,2/7/2024,2/7/2024
SOLD,Residential,Single Family,1449000,1340000,657 Mapuana Pl,,Wailuku,11/27/2023,2/7/2024,72,Wailuku,HI,96793,30,400359,12/24/2023,2/7/2024,2/7/2024
SOLD,Residential,Single Family,1449000,1340000,657 Mapuana Pl,,Wailuku,11/27/2023,2/7/2024,72,Wailuku,HI,96793,30,400359,12/24/2023,2/7/2024,2/7/2024
SOLD,Residential,Single Family,1449000,1340000,657 Mapuana Pl,,Wailuku,11/27/2023,2/7/2024,72,Wailuku,HI,96793,30,400359,12/24/2023,2/7/2024,2/7/2024
SOLD,Condominium,Condo,765000,750000,38 Kihalani Loop,704,Kihei,12/4/2023,2/7/2024,65,Kihei,HI,96753,21,400426,2/1/2024,2/7/2024,2/7/2024
SOLD,Condominium,Condo,765000,750000,38 Kihalani Loop,704,Kihei,12/4/2023,2/7/2024,65,Kihei,HI,96753,21,400426,2/1/2024,2/7/2024,2/7/2024
SOLD,Condominium,Condo,765000,750000,38 Kihalani Loop,704,Kihei,12/4/2023,2/7/2024,65,Kihei,HI,96753,21,400426,2/1/2024,2/7/2024,2/7/2024
SOLD,Condominium,Condo,765000,750000,38 Kihalani Loop,704,Kihei,12/4/2023,2/7/2024,65,Kihei,HI,96753,21,400426,2/1/2024,2/7/2024,2/7/2024
SOLD,Condominium,Condo,765000,750000,38 Kihalani Loop,704,Kihei,12/4/2023,2/7/2024,65,Kihei,HI,96753,21,400426,2/1/2024,2/7/2024,2/7/2024
SOLD,Condominium,Condo,765000,750000,38 Kihalani Loop,704,Kihei,12/4/2023,2/7/2024,65,Kihei,HI,96753,21,400426,2/1/2024,2/7/2024,2/7/2024
SOLD,Residential,Single Family,916000,985000,23 Waiolani Pl,23 Waiolani Place,Wailuku,12/11/2023,2/7/2024,56,Wailuku,HI,96793,10,400506,12/15/2023,2/5/2024,2/7/2024
SOLD,Residential,Single Family,916000,985000,23 Waiolani Pl,23 Waiolani Place,Wailuku,12/11/2023,2/7/2024,56,Wailuku,HI,96793,10,400506,12/15/2023,2/5/2024,2/7/2024
SOLD,Residential,Single Family,916000,985000,23 Waiolani Pl,23 Waiolani Place,Wailuku,12/11/2023,2/7/2024,56,Wailuku,HI,96793,10,400506,12/15/2023,2/5/2024,2/7/2024
SOLD,Condominium,Condo,864600,855000,2695 S Kihei Rd,5-209,Kihei,12/15/2023,2/7/2024,52,Kihei,HI,96753,38,400569,12/22/2023,2/5/2024,2/7/2024
SOLD,Condominium,Condo,864600,855000,2695 S Kihei Rd,5-209,Kihei,12/15/2023,2/7/2024,52,Kihei,HI,96753,38,400569,12/22/2023,2/5/2024,2/7/2024
SOLD,Condominium,Condo,864600,855000,2695 S Kihei Rd,5-209,Kihei,12/15/2023,2/7/2024,52,Kihei,HI,96753,38,400569,12/22/2023,2/5/2024,2/7/2024
SOLD,Condominium,Condo,1395000,1275000,3445 Lower Honoapiilani Rd,413,Kaanapali,12/19/2023,2/7/2024,50,Lahaina,HI,96761,38,400605,1/8/2024,2/7/2024,2/7/2024
SOLD,Condominium,Condo,1395000,1275000,3445 Lower Honoapiilani Rd,413,Kaanapali,12/19/2023,2/7/2024,50,Lahaina,HI,96761,38,400605,1/8/2024,2/7/2024,2/7/2024
SOLD,Condominium,Condo,1395000,1275000,3445 Lower Honoapiilani Rd,413,Kaanapali,12/19/2023,2/7/2024,50,Lahaina,HI,96761,38,400605,1/8/2024,2/7/2024,2/7/2024
SOLD,Condominium,Condo,1595000,1595000,22 PAHOE Ln,C203,Kihei,12/22/2023,12/22/2023,38,Kihei,HI,96753,37,400644,12/30/2023,1/29/2024,2/7/2024
SOLD,Condominium,Condo,1595000,1595000,22 PAHOE Ln,C203,Kihei,12/22/2023,12/22/2023,38,Kihei,HI,96753,37,400644,12/30/2023,1/29/2024,2/7/2024
SOLD,Condominium,Condo,1595000,1595000,22 PAHOE Ln,C203,Kihei,12/22/2023,12/22/2023,38,Kihei,HI,96753,37,400644,12/30/2023,1/29/2024,2/7/2024
SOLD,Condominium,Condo,10000000,10000000,5418 Makena Alanui Dr,APT 202,Wailea/Makena,1/8/2024,2/7/2024,30,Kihei,HI,96753-0000,1,401119,1/8/2024,2/7/2024,2/7/2024
SOLD,Vacant Land,Vacant Land,350000,175000,3980 Hana Hwy,,Haiku,1/12/2024,2/7/2024,26,Haiku,HI,96708,26,400853,1/12/2024,2/7/2024,2/7/2024
SOLD,Vacant Land,Vacant Land,350000,175000,3980 Hana Hwy,,Haiku,1/12/2024,2/7/2024,26,Haiku,HI,96708,26,400853,1/12/2024,2/7/2024,2/7/2024
SOLD,Vacant Land,Vacant Land,350000,175000,3980 Hana Hwy,,Haiku,1/12/2024,2/7/2024,26,Haiku,HI,96708,26,400853,1/12/2024,2/7/2024,2/7/2024
ACTIVE,Residential,Single Family,39000000,33000000,4610 Makena Rd,,Wailea/Makena,11/24/2023,2/8/2024,200,Kihei,HI,96753,16,400339,,,2/8/2024
